movie_id,title,genres,year,model_ratings
1,Toy Story (1995),Animation|Children's|Comedy,75,4.072456359863281
2,Jumanji (1995),Adventure|Children's|Fantasy,75,3.301295518875122
3,Grumpier Old Men (1995),Comedy|Romance,75,3.223567247390747
4,Waiting to Exhale (1995),Comedy|Drama,75,3.4799318313598633
5,Father of the Bride Part II (1995),Comedy,75,3.2957770824432373
6,Heat (1995),Action|Crime|Thriller,75,4.070907115936279
7,Sabrina (1995),Comedy|Romance,75,3.6816537380218506
8,Tom and Huck (1995),Adventure|Children's,75,3.031677007675171
9,Sudden Death (1995),Action,75,2.9270050525665283
10,GoldenEye (1995),Action|Adventure|Thriller,75,3.750016450881958
11,"American President, The (1995)",Comedy|Drama|Romance,75,3.7423102855682373
12,Dracula: Dead and Loving It (1995),Comedy|Horror,75,3.1884171962738037
13,Balto (1995),Animation|Children's,75,3.282106637954712
14,Nixon (1995),Drama,75,3.6530463695526123
15,Cutthroat Island (1995),Action|Adventure|Romance,75,3.2094478607177734
16,Casino (1995),Drama|Thriller,75,3.9287383556365967
17,Sense and Sensibility (1995),Drama|Romance,75,4.231098175048828
18,Four Rooms (1995),Thriller,75,3.5762877464294434
19,Ace Ventura: When Nature Calls (1995),Comedy,75,2.8292977809906006
20,Money Train (1995),Action,75,3.1154625415802
21,Get Shorty (1995),Action|Comedy|Drama,75,3.7259438037872314
22,Copycat (1995),Crime|Drama|Thriller,75,3.4792962074279785
23,Assassins (1995),Thriller,75,3.116560935974121
24,Powder (1995),Drama|Sci-Fi,75,3.2976937294006348
25,Leaving Las Vegas (1995),Drama|Romance,75,3.625478506088257
26,Othello (1995),Drama,75,3.845710515975952
27,Now and Then (1995),Drama,75,3.2830793857574463
28,Persuasion (1995),Romance,75,4.4679436683654785
29,"City of Lost Children, The (1995)",Adventure|Sci-Fi,75,4.1960625648498535
30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Drama,75,3.8694231510162354
31,Dangerous Minds (1995),Drama,75,3.4897947311401367
32,Twelve Monkeys (1995),Drama|Sci-Fi,75,4.0909223556518555
33,Wings of Courage (1995),Adventure|Romance,75,3.7497968673706055
34,Babe (1995),Children's|Comedy|Drama,75,4.070850849151611
35,Carrington (1995),Drama|Romance,75,3.6071557998657227
36,Dead Man Walking (1995),Drama,75,4.174308776855469
37,Across the Sea of Time (1995),Documentary,75,3.2341148853302
38,It Takes Two (1995),Comedy,75,3.383577823638916
39,Clueless (1995),Comedy|Romance,75,3.7002434730529785
40,"Cry, the Beloved Country (1995)",Drama,75,4.224867343902588
41,Richard III (1995),Drama|War,75,4.156569957733154
42,Dead Presidents (1995),Action|Crime|Drama,75,3.110290765762329
43,Restoration (1995),Drama,75,3.7764999866485596
44,Mortal Kombat (1995),Action|Adventure,75,3.1840028762817383
45,To Die For (1995),Comedy|Drama,75,3.9317402839660645
46,How to Make an American Quilt (1995),Drama|Romance,75,3.2488086223602295
47,Seven (Se7en) (1995),Crime|Thriller,75,4.399590492248535
48,Pocahontas (1995),Animation|Children's|Musical|Romance,75,3.310004949569702
49,When Night Is Falling (1995),Drama|Romance,75,3.8428900241851807
50,"Usual Suspects, The (1995)",Crime|Thriller,75,4.790135860443115
52,Mighty Aphrodite (1995),Comedy,75,3.746128797531128
53,Lamerica (1994),Drama,74,3.8504586219787598
54,"Big Green, The (1995)",Children's|Comedy,75,2.9851367473602295
55,Georgia (1995),Drama,75,3.3635470867156982
56,Kids of the Round Table (1995),Adventure|Children's|Fantasy,75,3.5333268642425537
57,Home for the Holidays (1995),Drama,75,3.733968734741211
58,"Postino, Il (The Postman) (1994)",Drama|Romance,74,4.251460552215576
59,"Confessional, The (Le Confessionnal) (1995)",Drama|Mystery,75,3.523867607116699
60,"Indian in the Cupboard, The (1995)",Adventure|Children's|Fantasy,75,3.326953172683716
61,Eye for an Eye (1996),Drama|Thriller,76,3.284085988998413
62,Mr. Holland's Opus (1995),Drama,75,3.4820632934570312
63,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),Comedy,76,3.139681100845337
64,Two if by Sea (1996),Comedy|Romance,76,3.0057973861694336
65,Bio-Dome (1996),Comedy,76,2.94561505317688
66,Lawnmower Man 2: Beyond Cyberspace (1996),Sci-Fi|Thriller,76,2.6185128688812256
67,Two Bits (1995),Drama,75,3.7352397441864014
68,French Twist (Gazon maudit) (1995),Comedy|Romance,75,3.4985907077789307
69,Friday (1995),Comedy,75,4.091349124908447
70,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,76,3.437080144882202
71,Fair Game (1995),Action,75,2.7634055614471436
72,Kicking and Screaming (1995),Comedy|Drama,75,3.55747652053833
73,"Misérables, Les (1995)",Drama|Musical,75,3.9033443927764893
74,Bed of Roses (1996),Drama|Romance,76,3.249586820602417
75,Big Bully (1996),Comedy|Drama,76,3.4827191829681396
76,Screamers (1995),Sci-Fi|Thriller,75,2.9966719150543213
77,Nico Icon (1995),Documentary,75,3.7714548110961914
78,"Crossing Guard, The (1995)",Drama,75,3.7147834300994873
79,"Juror, The (1996)",Drama|Thriller,76,3.0293819904327393
80,"White Balloon, The (Badkonake Sefid ) (1995)",Drama,75,4.071834087371826
