movie_id,title,genres,year,model_ratings
2,Jumanji (1995),Adventure|Children's|Fantasy,75,3.1173036098480225
3,Grumpier Old Men (1995),Comedy|Romance,75,3.05452299118042
4,Waiting to Exhale (1995),Comedy|Drama,75,3.2387216091156006
5,Father of the Bride Part II (1995),Comedy,75,3.063283681869507
6,Heat (1995),Action|Crime|Thriller,75,3.8342411518096924
7,Sabrina (1995),Comedy|Romance,75,3.318068504333496
8,Tom and Huck (1995),Adventure|Children's,75,3.005584955215454
9,Sudden Death (1995),Action,75,2.6630661487579346
10,GoldenEye (1995),Action|Adventure|Thriller,75,3.593693971633911
11,"American President, The (1995)",Comedy|Drama|Romance,75,3.6571900844573975
12,Dracula: Dead and Loving It (1995),Comedy|Horror,75,2.750678777694702
13,Balto (1995),Animation|Children's,75,3.028792142868042
14,Nixon (1995),Drama,75,3.6190521717071533
15,Cutthroat Island (1995),Action|Adventure|Romance,75,2.9579155445098877
16,Casino (1995),Drama|Thriller,75,3.759233236312866
17,Sense and Sensibility (1995),Drama|Romance,75,3.9982316493988037
18,Four Rooms (1995),Thriller,75,3.388183355331421
19,Ace Ventura: When Nature Calls (1995),Comedy,75,2.4348785877227783
20,Money Train (1995),Action,75,2.8839213848114014
21,Get Shorty (1995),Action|Comedy|Drama,75,3.389512300491333
22,Copycat (1995),Crime|Drama|Thriller,75,3.2976489067077637
23,Assassins (1995),Thriller,75,2.7933509349823
24,Powder (1995),Drama|Sci-Fi,75,3.104774236679077
25,Leaving Las Vegas (1995),Drama|Romance,75,3.582749128341675
26,Othello (1995),Drama,75,3.747807741165161
27,Now and Then (1995),Drama,75,3.058312177658081
28,Persuasion (1995),Romance,75,4.043962478637695
29,"City of Lost Children, The (1995)",Adventure|Sci-Fi,75,3.778351306915283
30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Drama,75,3.7432167530059814
31,Dangerous Minds (1995),Drama,75,3.2573578357696533
32,Twelve Monkeys (1995),Drama|Sci-Fi,75,3.9000906944274902
33,Wings of Courage (1995),Adventure|Romance,75,3.384509325027466
34,Babe (1995),Children's|Comedy|Drama,75,3.7696783542633057
35,Carrington (1995),Drama|Romance,75,3.382742166519165
36,Dead Man Walking (1995),Drama,75,4.011634826660156
37,Across the Sea of Time (1995),Documentary,75,2.963055372238159
38,It Takes Two (1995),Comedy,75,3.351264238357544
39,Clueless (1995),Comedy|Romance,75,3.6376333236694336
40,"Cry, the Beloved Country (1995)",Drama,75,3.907960891723633
41,Richard III (1995),Drama|War,75,3.92350697517395
42,Dead Presidents (1995),Action|Crime|Drama,75,3.115177869796753
43,Restoration (1995),Drama,75,3.452582359313965
44,Mortal Kombat (1995),Action|Adventure,75,2.755985975265503
45,To Die For (1995),Comedy|Drama,75,3.590787649154663
46,How to Make an American Quilt (1995),Drama|Romance,75,2.976616621017456
47,Seven (Se7en) (1995),Crime|Thriller,75,4.146817207336426
48,Pocahontas (1995),Animation|Children's|Musical|Romance,75,2.9110307693481445
49,When Night Is Falling (1995),Drama|Romance,75,3.6378371715545654
50,"Usual Suspects, The (1995)",Crime|Thriller,75,4.546734809875488
52,Mighty Aphrodite (1995),Comedy,75,3.624530792236328
53,Lamerica (1994),Drama,74,3.6058335304260254
54,"Big Green, The (1995)",Children's|Comedy,75,2.8577308654785156
55,Georgia (1995),Drama,75,3.146193742752075
56,Kids of the Round Table (1995),Adventure|Children's|Fantasy,75,3.0214643478393555
57,Home for the Holidays (1995),Drama,75,3.445693254470825
58,"Postino, Il (The Postman) (1994)",Drama|Romance,74,3.853653907775879
59,"Confessional, The (Le Confessionnal) (1995)",Drama|Mystery,75,3.0155951976776123
60,"Indian in the Cupboard, The (1995)",Adventure|Children's|Fantasy,75,3.0504872798919678
61,Eye for an Eye (1996),Drama|Thriller,76,3.049295663833618
62,Mr. Holland's Opus (1995),Drama,75,3.388432741165161
63,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),Comedy,76,2.838992118835449
64,Two if by Sea (1996),Comedy|Romance,76,2.878545045852661
65,Bio-Dome (1996),Comedy,76,2.3975908756256104
66,Lawnmower Man 2: Beyond Cyberspace (1996),Sci-Fi|Thriller,76,2.4182610511779785
67,Two Bits (1995),Drama,75,3.4561545848846436
68,French Twist (Gazon maudit) (1995),Comedy|Romance,75,3.3801376819610596
69,Friday (1995),Comedy,75,3.809941530227661
70,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,76,3.1728105545043945
71,Fair Game (1995),Action,75,2.480694532394409
72,Kicking and Screaming (1995),Comedy|Drama,75,3.1524085998535156
73,"Misérables, Les (1995)",Drama|Musical,75,3.5353100299835205
74,Bed of Roses (1996),Drama|Romance,76,3.081650972366333
75,Big Bully (1996),Comedy|Drama,76,3.2342894077301025
76,Screamers (1995),Sci-Fi|Thriller,75,2.663543462753296
77,Nico Icon (1995),Documentary,75,3.6007888317108154
78,"Crossing Guard, The (1995)",Drama,75,3.447429895401001
79,"Juror, The (1996)",Drama|Thriller,76,2.6791834831237793
80,"White Balloon, The (Badkonake Sefid ) (1995)",Drama,75,3.874403715133667
81,Things to Do in Denver when You're Dead (1995),Crime|Drama|Romance,75,3.2722277641296387
82,Antonia's Line (Antonia) (1995),Drama,75,3.6800625324249268
83,Once Upon a Time... When We Were Colored (1995),Drama,75,3.3589179515838623
84,Last Summer in the Hamptons (1995),Comedy|Drama,75,3.2901382446289062
85,Angels and Insects (1995),Drama|Romance,75,3.1439027786254883
86,White Squall (1996),Adventure|Drama,76,3.4501354694366455
87,Dunston Checks In (1996),Children's|Comedy,76,2.941751480102539
88,Black Sheep (1996),Comedy,76,3.174952268600464
89,Nick of Time (1995),Action|Thriller,75,3.271260976791382
90,"Journey of August King, The (1995)",Drama,75,3.8471479415893555
92,Mary Reilly (1996),Drama|Thriller,76,2.7441513538360596
93,Vampire in Brooklyn (1995),Comedy|Romance,75,2.6068146228790283
94,Beautiful Girls (1996),Drama,76,3.6495020389556885
95,Broken Arrow (1996),Action|Thriller,76,2.8869407176971436
96,In the Bleak Midwinter (1995),Comedy,75,3.4469799995422363
97,"Hate (Haine, La) (1995)",Drama,75,3.558063268661499
98,Shopping (1994),Action|Thriller,74,3.2876157760620117
99,Heidi Fleiss: Hollywood Madam (1995),Documentary,75,3.5900981426239014
100,City Hall (1996),Drama|Thriller,76,2.957036256790161
101,Bottle Rocket (1996),Comedy,76,4.096080303192139
102,Mr. Wrong (1996),Comedy,76,2.6083528995513916
103,Unforgettable (1996),Thriller,76,3.485307455062866
