movie_id,title,genres,year,model_ratings
1,Toy Story (1995),Animation|Children's|Comedy,75,3.8091444969177246
2,Jumanji (1995),Adventure|Children's|Fantasy,75,3.023226022720337
3,Grumpier Old Men (1995),Comedy|Romance,75,3.086454153060913
4,Waiting to Exhale (1995),Comedy|Drama,75,3.148089647293091
5,Father of the Bride Part II (1995),Comedy,75,2.7559525966644287
6,Heat (1995),Action|Crime|Thriller,75,3.624069929122925
7,Sabrina (1995),Comedy|Romance,75,3.4279348850250244
8,Tom and Huck (1995),Adventure|Children's,75,2.9833290576934814
9,Sudden Death (1995),Action,75,2.402951955795288
10,GoldenEye (1995),Action|Adventure|Thriller,75,3.5020782947540283
11,"American President, The (1995)",Comedy|Drama|Romance,75,3.549023151397705
12,Dracula: Dead and Loving It (1995),Comedy|Horror,75,2.6778008937835693
13,Balto (1995),Animation|Children's,75,3.0481643676757812
14,Nixon (1995),Drama,75,3.5230295658111572
15,Cutthroat Island (1995),Action|Adventure|Romance,75,2.7104578018188477
16,Casino (1995),Drama|Thriller,75,3.6111276149749756
17,Sense and Sensibility (1995),Drama|Romance,75,3.817068338394165
18,Four Rooms (1995),Thriller,75,3.241229295730591
19,Ace Ventura: When Nature Calls (1995),Comedy,75,2.44062876701355
20,Money Train (1995),Action,75,2.8120200634002686
21,Get Shorty (1995),Action|Comedy|Drama,75,3.3753368854522705
22,Copycat (1995),Crime|Drama|Thriller,75,3.108576774597168
23,Assassins (1995),Thriller,75,2.8140270709991455
24,Powder (1995),Drama|Sci-Fi,75,2.9608328342437744
25,Leaving Las Vegas (1995),Drama|Romance,75,3.549675941467285
26,Othello (1995),Drama,75,3.48205304145813
27,Now and Then (1995),Drama,75,3.1461660861968994
28,Persuasion (1995),Romance,75,3.934300661087036
29,"City of Lost Children, The (1995)",Adventure|Sci-Fi,75,3.990886688232422
30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Drama,75,3.4829649925231934
31,Dangerous Minds (1995),Drama,75,3.2211663722991943
32,Twelve Monkeys (1995),Drama|Sci-Fi,75,3.832900285720825
33,Wings of Courage (1995),Adventure|Romance,75,3.325929880142212
34,Babe (1995),Children's|Comedy|Drama,75,3.8521530628204346
35,Carrington (1995),Drama|Romance,75,3.2084567546844482
36,Dead Man Walking (1995),Drama,75,3.8702328205108643
37,Across the Sea of Time (1995),Documentary,75,2.903388261795044
38,It Takes Two (1995),Comedy,75,3.0408170223236084
39,Clueless (1995),Comedy|Romance,75,3.4535515308380127
40,"Cry, the Beloved Country (1995)",Drama,75,3.8771870136260986
41,Richard III (1995),Drama|War,75,3.818451166152954
42,Dead Presidents (1995),Action|Crime|Drama,75,2.8237946033477783
43,Restoration (1995),Drama,75,3.528548240661621
44,Mortal Kombat (1995),Action|Adventure,75,2.9185667037963867
45,To Die For (1995),Comedy|Drama,75,3.409694194793701
46,How to Make an American Quilt (1995),Drama|Romance,75,3.0174190998077393
48,Pocahontas (1995),Animation|Children's|Musical|Romance,75,2.9244933128356934
49,When Night Is Falling (1995),Drama|Romance,75,3.200699806213379
50,"Usual Suspects, The (1995)",Crime|Thriller,75,4.509763240814209
52,Mighty Aphrodite (1995),Comedy,75,3.497781991958618
53,Lamerica (1994),Drama,74,3.5688765048980713
54,"Big Green, The (1995)",Children's|Comedy,75,2.5819365978240967
55,Georgia (1995),Drama,75,3.1535346508026123
56,Kids of the Round Table (1995),Adventure|Children's|Fantasy,75,3.0470008850097656
57,Home for the Holidays (1995),Drama,75,3.2893738746643066
58,"Postino, Il (The Postman) (1994)",Drama|Romance,74,4.024860382080078
59,"Confessional, The (Le Confessionnal) (1995)",Drama|Mystery,75,3.142880439758301
60,"Indian in the Cupboard, The (1995)",Adventure|Children's|Fantasy,75,3.168523073196411
61,Eye for an Eye (1996),Drama|Thriller,76,2.997427225112915
62,Mr. Holland's Opus (1995),Drama,75,3.2855584621429443
63,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),Comedy,76,2.882305860519409
64,Two if by Sea (1996),Comedy|Romance,76,2.6772472858428955
