movie_id,title,genres,year,model_ratings
1,Toy Story (1995),Animation|Children's|Comedy,75,4.607050895690918
2,Jumanji (1995),Adventure|Children's|Fantasy,75,3.57041335105896
3,Grumpier Old Men (1995),Comedy|Romance,75,3.3919570446014404
4,Waiting to Exhale (1995),Comedy|Drama,75,3.613807439804077
5,Father of the Bride Part II (1995),Comedy,75,3.5097131729125977
7,Sabrina (1995),Comedy|Romance,75,3.746549367904663
8,Tom and Huck (1995),Adventure|Children's,75,3.5005009174346924
9,Sudden Death (1995),Action,75,3.0427353382110596
11,"American President, The (1995)",Comedy|Drama|Romance,75,4.0831475257873535
12,Dracula: Dead and Loving It (1995),Comedy|Horror,75,3.282412528991699
13,Balto (1995),Animation|Children's,75,3.653184175491333
14,Nixon (1995),Drama,75,3.9178669452667236
15,Cutthroat Island (1995),Action|Adventure|Romance,75,3.246882200241089
16,Casino (1995),Drama|Thriller,75,4.077898025512695
17,Sense and Sensibility (1995),Drama|Romance,75,4.49465274810791
18,Four Rooms (1995),Thriller,75,3.8070547580718994
19,Ace Ventura: When Nature Calls (1995),Comedy,75,3.0500175952911377
20,Money Train (1995),Action,75,3.2950735092163086
22,Copycat (1995),Crime|Drama|Thriller,75,3.656799077987671
23,Assassins (1995),Thriller,75,3.2433855533599854
24,Powder (1995),Drama|Sci-Fi,75,3.5699691772460938
25,Leaving Las Vegas (1995),Drama|Romance,75,3.774749517440796
26,Othello (1995),Drama,75,3.85211443901062
27,Now and Then (1995),Drama,75,3.391693353652954
28,Persuasion (1995),Romance,75,4.346285820007324
29,"City of Lost Children, The (1995)",Adventure|Sci-Fi,75,4.378218650817871
30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Drama,75,4.098784923553467
31,Dangerous Minds (1995),Drama,75,3.5309927463531494
32,Twelve Monkeys (1995),Drama|Sci-Fi,75,4.251657962799072
33,Wings of Courage (1995),Adventure|Romance,75,3.8227431774139404
34,Babe (1995),Children's|Comedy|Drama,75,4.271548748016357
35,Carrington (1995),Drama|Romance,75,3.743682384490967
36,Dead Man Walking (1995),Drama,75,4.430666446685791
37,Across the Sea of Time (1995),Documentary,75,3.3738887310028076
38,It Takes Two (1995),Comedy,75,3.630321741104126
39,Clueless (1995),Comedy|Romance,75,3.959348678588867
40,"Cry, the Beloved Country (1995)",Drama,75,4.259713649749756
41,Richard III (1995),Drama|War,75,4.187534332275391
42,Dead Presidents (1995),Action|Crime|Drama,75,3.514524221420288
43,Restoration (1995),Drama,75,3.868788242340088
45,To Die For (1995),Comedy|Drama,75,3.7262191772460938
46,How to Make an American Quilt (1995),Drama|Romance,75,3.3249990940093994
47,Seven (Se7en) (1995),Crime|Thriller,75,4.510110378265381
49,When Night Is Falling (1995),Drama|Romance,75,3.8150174617767334
50,"Usual Suspects, The (1995)",Crime|Thriller,75,4.985290050506592
52,Mighty Aphrodite (1995),Comedy,75,3.993182897567749
53,Lamerica (1994),Drama,74,4.295872688293457
54,"Big Green, The (1995)",Children's|Comedy,75,3.4372236728668213
55,Georgia (1995),Drama,75,3.449375867843628
56,Kids of the Round Table (1995),Adventure|Children's|Fantasy,75,3.3785645961761475
57,Home for the Holidays (1995),Drama,75,3.8938615322113037
58,"Postino, Il (The Postman) (1994)",Drama|Romance,74,4.587177753448486
59,"Confessional, The (Le Confessionnal) (1995)",Drama|Mystery,75,3.298449993133545
60,"Indian in the Cupboard, The (1995)",Adventure|Children's|Fantasy,75,3.5990939140319824
61,Eye for an Eye (1996),Drama|Thriller,76,3.4115467071533203
62,Mr. Holland's Opus (1995),Drama,75,3.703265905380249
63,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),Comedy,76,3.334698438644409
64,Two if by Sea (1996),Comedy|Romance,76,3.1942660808563232
65,Bio-Dome (1996),Comedy,76,2.7317686080932617
66,Lawnmower Man 2: Beyond Cyberspace (1996),Sci-Fi|Thriller,76,2.874279260635376
67,Two Bits (1995),Drama,75,3.7148845195770264
68,French Twist (Gazon maudit) (1995),Comedy|Romance,75,3.8281302452087402
69,Friday (1995),Comedy,75,4.30232572555542
70,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,76,3.4928231239318848
71,Fair Game (1995),Action,75,3.0179662704467773
72,Kicking and Screaming (1995),Comedy|Drama,75,3.692208766937256
73,"Misérables, Les (1995)",Drama|Musical,75,3.9653453826904297
74,Bed of Roses (1996),Drama|Romance,76,3.394514322280884
75,Big Bully (1996),Comedy|Drama,76,3.776837110519409
76,Screamers (1995),Sci-Fi|Thriller,75,3.133389472961426
77,Nico Icon (1995),Documentary,75,3.864487409591675
78,"Crossing Guard, The (1995)",Drama,75,3.849123477935791
79,"Juror, The (1996)",Drama|Thriller,76,3.292302131652832
80,"White Balloon, The (Badkonake Sefid ) (1995)",Drama,75,4.328288555145264
81,Things to Do in Denver when You're Dead (1995),Crime|Drama|Romance,75,3.715257406234741
82,Antonia's Line (Antonia) (1995),Drama,75,4.014404296875
83,Once Upon a Time... When We Were Colored (1995),Drama,75,3.8735811710357666
84,Last Summer in the Hamptons (1995),Comedy|Drama,75,3.668719530105591
85,Angels and Insects (1995),Drama|Romance,75,3.325629472732544
86,White Squall (1996),Adventure|Drama,76,3.717046022415161
87,Dunston Checks In (1996),Children's|Comedy,76,3.1405422687530518
88,Black Sheep (1996),Comedy,76,3.4676096439361572
89,Nick of Time (1995),Action|Thriller,75,3.6451094150543213
90,"Journey of August King, The (1995)",Drama,75,4.18535852432251
92,Mary Reilly (1996),Drama|Thriller,76,3.239189863204956
93,Vampire in Brooklyn (1995),Comedy|Romance,75,3.0653927326202393
94,Beautiful Girls (1996),Drama,76,3.867995262145996
96,In the Bleak Midwinter (1995),Comedy,75,3.9327685832977295
97,"Hate (Haine, La) (1995)",Drama,75,4.103155612945557
98,Shopping (1994),Action|Thriller,74,3.785060405731201
99,Heidi Fleiss: Hollywood Madam (1995),Documentary,75,3.874638319015503
100,City Hall (1996),Drama|Thriller,76,3.472426414489746
101,Bottle Rocket (1996),Comedy,76,4.385051250457764
102,Mr. Wrong (1996),Comedy,76,3.0181620121002197
103,Unforgettable (1996),Thriller,76,3.963923454284668
104,Happy Gilmore (1996),Comedy,76,3.670050859451294
105,"Bridges of Madison County, The (1995)",Drama|Romance,75,3.7318999767303467
106,Nobody Loves Me (Keiner liebt mich) (1994),Comedy|Drama,74,3.599907636642456
107,Muppet Treasure Island (1996),Adventure|Children's|Comedy|Musical,76,3.557525396347046
108,Catwalk (1995),Documentary,75,3.521456241607666
110,Braveheart (1995),Action|Drama|War,75,4.776899814605713
111,Taxi Driver (1976),Drama|Thriller,56,4.631781101226807
113,Before and After (1996),Drama|Mystery,76,3.5006511211395264
114,Margaret's Museum (1995),Drama,75,3.5053870677948
116,Anne Frank Remembered (1995),Documentary,75,4.598733425140381
117,"Young Poisoner's Handbook, The (1995)",Crime,75,4.3901143074035645
118,If Lucy Fell (1996),Comedy|Romance,76,3.733959913253784
119,"Steal Big, Steal Little (1995)",Comedy,75,3.3616092205047607
120,Race the Sun (1996),Drama,76,4.429940700531006
121,"Boys of St. Vincent, The (1993)",Drama,73,4.511680603027344
122,Boomerang (1992),Comedy|Romance,72,3.350722551345825
123,Chungking Express (1994),Drama|Mystery|Romance,74,4.240715980529785
124,"Star Maker, The (Uomo delle stelle, L') (1995)",Drama,75,3.2606523036956787
125,Flirting With Disaster (1996),Comedy,76,4.159712314605713
126,"NeverEnding Story III, The (1994)",Adventure|Children's|Fantasy,74,2.8259685039520264
127,"Silence of the Palace, The (Saimt el Qusur) (1994)",Drama,74,4.76392126083374
128,Jupiter's Wife (1994),Documentary,74,4.61847448348999
129,Pie in the Sky (1995),Comedy|Romance,75,3.4710896015167236
130,Angela (1995),Drama,75,3.3012075424194336
131,Frankie Starlight (1995),Drama|Romance,75,3.8384199142456055
132,Jade (1995),Thriller,75,3.41550350189209
133,Nueba Yol (1995),Comedy|Drama,75,3.396768808364868
134,Sonic Outlaws (1995),Documentary,75,4.365856170654297
135,Down Periscope (1996),Comedy,76,3.5844476222991943
136,From the Journals of Jean Seberg (1995),Documentary,75,4.236953258514404
137,Man of the Year (1995),Documentary,75,3.523982286453247
138,"Neon Bible, The (1995)",Drama,75,3.372746467590332
139,Target (1995),Action|Drama,75,4.2739691734313965
140,Up Close and Personal (1996),Drama|Romance,76,3.7512357234954834
141,"Birdcage, The (1996)",Comedy,76,4.381266117095947
142,Shadows (Cienie) (1988),Drama,68,3.4109530448913574
144,"Brothers McMullen, The (1995)",Comedy,75,3.794447183609009
146,"Amazing Panda Adventure, The (1995)",Adventure|Children's,75,3.5670721530914307
147,"Basketball Diaries, The (1995)",Drama,75,3.750128746032715
148,"Awfully Big Adventure, An (1995)",Drama,75,3.3883707523345947
149,Amateur (1994),Crime|Drama|Thriller,74,4.416154384613037
150,Apollo 13 (1995),Drama,75,4.469595432281494
151,Rob Roy (1995),Drama|Romance|War,75,3.9877688884735107
152,"Addiction, The (1995)",Horror,75,3.5473501682281494
154,Belle de jour (1967),Drama,47,4.195252895355225
155,Beyond Rangoon (1995),Drama|War,75,3.9036431312561035
156,Blue in the Face (1995),Comedy,75,3.683777093887329
157,Canadian Bacon (1994),Comedy|War,74,3.231001615524292
158,Casper (1995),Adventure|Children's,75,3.4716079235076904
159,Clockers (1995),Drama,75,3.984375
160,Congo (1995),Action|Adventure|Mystery|Sci-Fi,75,3.094865560531616
161,Crimson Tide (1995),Drama|Thriller|War,75,3.967897415161133
162,Crumb (1994),Documentary,74,4.58175802230835
164,Devil in a Blue Dress (1995),Crime|Film-Noir|Mystery|Thriller,75,3.861377477645874
166,"Doom Generation, The (1995)",Comedy|Drama,75,3.2509586811065674
167,Feast of July (1995),Drama,75,3.7706425189971924
169,Free Willy 2: The Adventure Home (1995),Adventure|Children's|Drama,75,2.9034974575042725
170,Hackers (1995),Action|Crime|Thriller,75,3.601128101348877
171,Jeffrey (1995),Comedy,75,3.8376305103302
174,Jury Duty (1995),Comedy,75,3.377274751663208
175,Kids (1995),Drama,75,3.9704651832580566
176,Living in Oblivion (1995),Comedy,75,4.066290378570557
177,Lord of Illusions (1995),Horror,75,3.3212878704071045
178,Love & Human Remains (1993),Comedy,73,3.668606996536255
