movie_id,title,genres,year,model_ratings
3,Grumpier Old Men (1995),Comedy|Romance,75,3.1251282691955566
4,Waiting to Exhale (1995),Comedy|Drama,75,3.0397822856903076
5,Father of the Bride Part II (1995),Comedy,75,2.8497774600982666
6,Heat (1995),Action|Crime|Thriller,75,3.704928159713745
7,Sabrina (1995),Comedy|Romance,75,3.3781168460845947
8,Tom and Huck (1995),Adventure|Children's,75,2.8351614475250244
9,Sudden Death (1995),Action,75,2.7098565101623535
11,"American President, The (1995)",Comedy|Drama|Romance,75,3.5518195629119873
12,Dracula: Dead and Loving It (1995),Comedy|Horror,75,2.417048692703247
13,Balto (1995),Animation|Children's,75,2.962371349334717
14,Nixon (1995),Drama,75,3.4391109943389893
15,Cutthroat Island (1995),Action|Adventure|Romance,75,2.665015935897827
16,Casino (1995),Drama|Thriller,75,3.5519614219665527
18,Four Rooms (1995),Thriller,75,3.176081418991089
19,Ace Ventura: When Nature Calls (1995),Comedy,75,2.4221415519714355
20,Money Train (1995),Action,75,2.654611825942993
21,Get Shorty (1995),Action|Comedy|Drama,75,3.2242271900177
22,Copycat (1995),Crime|Drama|Thriller,75,3.294245719909668
23,Assassins (1995),Thriller,75,2.67738938331604
24,Powder (1995),Drama|Sci-Fi,75,2.843613862991333
26,Othello (1995),Drama,75,3.4176876544952393
27,Now and Then (1995),Drama,75,3.027092695236206
28,Persuasion (1995),Romance,75,3.9412782192230225
29,"City of Lost Children, The (1995)",Adventure|Sci-Fi,75,3.718358278274536
30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Drama,75,3.446817636489868
31,Dangerous Minds (1995),Drama,75,3.09027361869812
32,Twelve Monkeys (1995),Drama|Sci-Fi,75,3.853431463241577
33,Wings of Courage (1995),Adventure|Romance,75,3.3276827335357666
35,Carrington (1995),Drama|Romance,75,3.0879361629486084
36,Dead Man Walking (1995),Drama,75,3.827045202255249
37,Across the Sea of Time (1995),Documentary,75,2.707817554473877
38,It Takes Two (1995),Comedy,75,3.11466121673584
39,Clueless (1995),Comedy|Romance,75,3.388960599899292
40,"Cry, the Beloved Country (1995)",Drama,75,3.7491490840911865
41,Richard III (1995),Drama|War,75,3.792407751083374
42,Dead Presidents (1995),Action|Crime|Drama,75,2.9180757999420166
43,Restoration (1995),Drama,75,3.3770174980163574
44,Mortal Kombat (1995),Action|Adventure,75,2.669644594192505
45,To Die For (1995),Comedy|Drama,75,3.456629991531372
46,How to Make an American Quilt (1995),Drama|Romance,75,2.9936563968658447
47,Seven (Se7en) (1995),Crime|Thriller,75,3.8347671031951904
49,When Night Is Falling (1995),Drama|Romance,75,3.4821555614471436
52,Mighty Aphrodite (1995),Comedy,75,3.4599201679229736
53,Lamerica (1994),Drama,74,3.5862667560577393
54,"Big Green, The (1995)",Children's|Comedy,75,2.697746992111206
55,Georgia (1995),Drama,75,2.9278676509857178
56,Kids of the Round Table (1995),Adventure|Children's|Fantasy,75,3.126784563064575
57,Home for the Holidays (1995),Drama,75,3.4495482444763184
58,"Postino, Il (The Postman) (1994)",Drama|Romance,74,3.8551580905914307
