movie_id,title,genres,year,model_ratings
2,Jumanji (1995),Adventure|Children's|Fantasy,75,2.900930643081665
3,Grumpier Old Men (1995),Comedy|Romance,75,3.008432626724243
4,Waiting to Exhale (1995),Comedy|Drama,75,3.231450319290161
5,Father of the Bride Part II (1995),Comedy,75,2.9149343967437744
6,Heat (1995),Action|Crime|Thriller,75,3.616755247116089
7,Sabrina (1995),Comedy|Romance,75,3.370671510696411
8,Tom and Huck (1995),Adventure|Children's,75,2.742095947265625
9,Sudden Death (1995),Action,75,2.6046581268310547
10,GoldenEye (1995),Action|Adventure|Thriller,75,3.4270570278167725
11,"American President, The (1995)",Comedy|Drama|Romance,75,3.5397868156433105
12,Dracula: Dead and Loving It (1995),Comedy|Horror,75,2.581491231918335
13,Balto (1995),Animation|Children's,75,2.9113144874572754
14,Nixon (1995),Drama,75,3.5035579204559326
15,Cutthroat Island (1995),Action|Adventure|Romance,75,2.7581872940063477
16,Casino (1995),Drama|Thriller,75,3.78157639503479
17,Sense and Sensibility (1995),Drama|Romance,75,4.007533550262451
18,Four Rooms (1995),Thriller,75,3.249793529510498
19,Ace Ventura: When Nature Calls (1995),Comedy,75,2.3080005645751953
20,Money Train (1995),Action,75,2.6254937648773193
21,Get Shorty (1995),Action|Comedy|Drama,75,3.3826162815093994
22,Copycat (1995),Crime|Drama|Thriller,75,3.1742589473724365
23,Assassins (1995),Thriller,75,2.6352336406707764
26,Othello (1995),Drama,75,3.382951498031616
27,Now and Then (1995),Drama,75,3.0673906803131104
28,Persuasion (1995),Romance,75,3.7839415073394775
29,"City of Lost Children, The (1995)",Adventure|Sci-Fi,75,3.6420738697052
30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Drama,75,3.510977268218994
31,Dangerous Minds (1995),Drama,75,3.186431646347046
32,Twelve Monkeys (1995),Drama|Sci-Fi,75,3.8452446460723877
33,Wings of Courage (1995),Adventure|Romance,75,3.23018479347229
35,Carrington (1995),Drama|Romance,75,3.3378236293792725
36,Dead Man Walking (1995),Drama,75,3.617805004119873
37,Across the Sea of Time (1995),Documentary,75,2.8916749954223633
38,It Takes Two (1995),Comedy,75,3.094797372817993
39,Clueless (1995),Comedy|Romance,75,3.4619486331939697
40,"Cry, the Beloved Country (1995)",Drama,75,3.8536934852600098
41,Richard III (1995),Drama|War,75,3.6505517959594727
42,Dead Presidents (1995),Action|Crime|Drama,75,2.823402166366577
43,Restoration (1995),Drama,75,3.39886212348938
44,Mortal Kombat (1995),Action|Adventure,75,2.9660918712615967
45,To Die For (1995),Comedy|Drama,75,3.3758184909820557
46,How to Make an American Quilt (1995),Drama|Romance,75,2.9782965183258057
47,Seven (Se7en) (1995),Crime|Thriller,75,4.00799036026001
48,Pocahontas (1995),Animation|Children's|Musical|Romance,75,3.000068426132202
49,When Night Is Falling (1995),Drama|Romance,75,3.5127651691436768
50,"Usual Suspects, The (1995)",Crime|Thriller,75,4.168722629547119
52,Mighty Aphrodite (1995),Comedy,75,3.423133611679077
53,Lamerica (1994),Drama,74,3.5162973403930664
