movie_id,title,genres,year,model_ratings
1,Toy Story (1995),Animation|Children's|Comedy,75,4.031304836273193
2,Jumanji (1995),Adventure|Children's|Fantasy,75,2.961934804916382
3,Grumpier Old Men (1995),Comedy|Romance,75,3.100369691848755
4,Waiting to Exhale (1995),Comedy|Drama,75,3.219622850418091
5,Father of the Bride Part II (1995),Comedy,75,3.0814545154571533
7,Sabrina (1995),Comedy|Romance,75,3.331632614135742
8,Tom and Huck (1995),Adventure|Children's,75,2.9013872146606445
9,Sudden Death (1995),Action,75,2.5942189693450928
10,GoldenEye (1995),Action|Adventure|Thriller,75,3.682563543319702
11,"American President, The (1995)",Comedy|Drama|Romance,75,3.682637929916382
12,Dracula: Dead and Loving It (1995),Comedy|Horror,75,2.9150211811065674
13,Balto (1995),Animation|Children's,75,3.119959592819214
14,Nixon (1995),Drama,75,3.5279738903045654
15,Cutthroat Island (1995),Action|Adventure|Romance,75,3.1769354343414307
16,Casino (1995),Drama|Thriller,75,3.744065523147583
17,Sense and Sensibility (1995),Drama|Romance,75,3.8713138103485107
18,Four Rooms (1995),Thriller,75,3.344346761703491
19,Ace Ventura: When Nature Calls (1995),Comedy,75,2.6290643215179443
20,Money Train (1995),Action,75,2.932081460952759
22,Copycat (1995),Crime|Drama|Thriller,75,3.2330322265625
23,Assassins (1995),Thriller,75,2.9619088172912598
24,Powder (1995),Drama|Sci-Fi,75,3.0411999225616455
25,Leaving Las Vegas (1995),Drama|Romance,75,3.701075553894043
26,Othello (1995),Drama,75,3.5410711765289307
27,Now and Then (1995),Drama,75,3.1237576007843018
28,Persuasion (1995),Romance,75,3.7431082725524902
29,"City of Lost Children, The (1995)",Adventure|Sci-Fi,75,3.896131753921509
30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Drama,75,3.68234920501709
31,Dangerous Minds (1995),Drama,75,3.2626709938049316
32,Twelve Monkeys (1995),Drama|Sci-Fi,75,3.870302438735962
33,Wings of Courage (1995),Adventure|Romance,75,3.458106756210327
34,Babe (1995),Children's|Comedy|Drama,75,3.9471330642700195
35,Carrington (1995),Drama|Romance,75,3.3515584468841553
36,Dead Man Walking (1995),Drama,75,3.867628335952759
37,Across the Sea of Time (1995),Documentary,75,3.046762704849243
38,It Takes Two (1995),Comedy,75,3.34293794631958
39,Clueless (1995),Comedy|Romance,75,3.6703438758850098
40,"Cry, the Beloved Country (1995)",Drama,75,3.8512122631073
41,Richard III (1995),Drama|War,75,3.9009957313537598
43,Restoration (1995),Drama,75,3.4849023818969727
44,Mortal Kombat (1995),Action|Adventure,75,3.024439573287964
45,To Die For (1995),Comedy|Drama,75,3.4556987285614014
46,How to Make an American Quilt (1995),Drama|Romance,75,2.96954345703125
48,Pocahontas (1995),Animation|Children's|Musical|Romance,75,2.9608418941497803
49,When Night Is Falling (1995),Drama|Romance,75,3.4208807945251465
52,Mighty Aphrodite (1995),Comedy,75,3.477870464324951
53,Lamerica (1994),Drama,74,3.6750402450561523
54,"Big Green, The (1995)",Children's|Comedy,75,2.8477580547332764
55,Georgia (1995),Drama,75,3.055560827255249
56,Kids of the Round Table (1995),Adventure|Children's|Fantasy,75,3.252150774002075
57,Home for the Holidays (1995),Drama,75,3.431493043899536
58,"Postino, Il (The Postman) (1994)",Drama|Romance,74,3.9353787899017334
59,"Confessional, The (Le Confessionnal) (1995)",Drama|Mystery,75,3.1259756088256836
60,"Indian in the Cupboard, The (1995)",Adventure|Children's|Fantasy,75,3.1286399364471436
61,Eye for an Eye (1996),Drama|Thriller,76,3.1002182960510254
62,Mr. Holland's Opus (1995),Drama,75,3.274595022201538
63,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),Comedy,76,3.03898549079895
64,Two if by Sea (1996),Comedy|Romance,76,2.9302585124969482
65,Bio-Dome (1996),Comedy,76,2.608290910720825
66,Lawnmower Man 2: Beyond Cyberspace (1996),Sci-Fi|Thriller,76,2.5577008724212646
67,Two Bits (1995),Drama,75,3.353214979171753
68,French Twist (Gazon maudit) (1995),Comedy|Romance,75,3.4735586643218994
69,Friday (1995),Comedy,75,3.7772810459136963
71,Fair Game (1995),Action,75,2.52343487739563
72,Kicking and Screaming (1995),Comedy|Drama,75,3.208386182785034
73,"Misérables, Les (1995)",Drama|Musical,75,3.5099470615386963
74,Bed of Roses (1996),Drama|Romance,76,3.174093246459961
75,Big Bully (1996),Comedy|Drama,76,3.426823377609253
76,Screamers (1995),Sci-Fi|Thriller,75,2.9725396633148193
77,Nico Icon (1995),Documentary,75,3.7029573917388916
78,"Crossing Guard, The (1995)",Drama,75,3.5203769207000732
79,"Juror, The (1996)",Drama|Thriller,76,2.8102939128875732
80,"White Balloon, The (Badkonake Sefid ) (1995)",Drama,75,3.877394437789917
82,Antonia's Line (Antonia) (1995),Drama,75,3.793031930923462
83,Once Upon a Time... When We Were Colored (1995),Drama,75,3.502472400665283
84,Last Summer in the Hamptons (1995),Comedy|Drama,75,3.467494010925293
85,Angels and Insects (1995),Drama|Romance,75,3.2387468814849854
86,White Squall (1996),Adventure|Drama,76,3.305860757827759
87,Dunston Checks In (1996),Children's|Comedy,76,2.7333078384399414
88,Black Sheep (1996),Comedy,76,3.2516777515411377
89,Nick of Time (1995),Action|Thriller,75,3.3564436435699463
90,"Journey of August King, The (1995)",Drama,75,3.7518155574798584
92,Mary Reilly (1996),Drama|Thriller,76,2.855922222137451
93,Vampire in Brooklyn (1995),Comedy|Romance,75,2.5933830738067627
94,Beautiful Girls (1996),Drama,76,3.649315357208252
95,Broken Arrow (1996),Action|Thriller,76,3.0390148162841797
96,In the Bleak Midwinter (1995),Comedy,75,3.6988375186920166
97,"Hate (Haine, La) (1995)",Drama,75,3.820434331893921
98,Shopping (1994),Action|Thriller,74,3.3657219409942627
