movie_id,title,genres,year,model_ratings
1,Toy Story (1995),Animation|Children's|Comedy,75,4.213142395019531
2,Jumanji (1995),Adventure|Children's|Fantasy,75,2.9122726917266846
3,Grumpier Old Men (1995),Comedy|Romance,75,3.139394760131836
4,Waiting to Exhale (1995),Comedy|Drama,75,3.202946901321411
5,Father of the Bride Part II (1995),Comedy,75,2.9351775646209717
7,Sabrina (1995),Comedy|Romance,75,3.532136917114258
8,Tom and Huck (1995),Adventure|Children's,75,3.0701305866241455
9,Sudden Death (1995),Action,75,2.7728054523468018
10,GoldenEye (1995),Action|Adventure|Thriller,75,3.7052342891693115
11,"American President, The (1995)",Comedy|Drama|Romance,75,3.7847299575805664
12,Dracula: Dead and Loving It (1995),Comedy|Horror,75,2.9326536655426025
13,Balto (1995),Animation|Children's,75,3.0604279041290283
14,Nixon (1995),Drama,75,3.629815101623535
15,Cutthroat Island (1995),Action|Adventure|Romance,75,3.0622916221618652
17,Sense and Sensibility (1995),Drama|Romance,75,4.214598178863525
18,Four Rooms (1995),Thriller,75,3.4927704334259033
19,Ace Ventura: When Nature Calls (1995),Comedy,75,2.572441339492798
20,Money Train (1995),Action,75,2.86845326423645
21,Get Shorty (1995),Action|Comedy|Drama,75,3.5001180171966553
22,Copycat (1995),Crime|Drama|Thriller,75,3.3142709732055664
23,Assassins (1995),Thriller,75,2.795964002609253
25,Leaving Las Vegas (1995),Drama|Romance,75,3.5754661560058594
26,Othello (1995),Drama,75,3.6185152530670166
27,Now and Then (1995),Drama,75,3.1379196643829346
28,Persuasion (1995),Romance,75,4.151376247406006
30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Drama,75,3.6473450660705566
31,Dangerous Minds (1995),Drama,75,3.36281156539917
33,Wings of Courage (1995),Adventure|Romance,75,3.4622302055358887
35,Carrington (1995),Drama|Romance,75,3.5085928440093994
37,Across the Sea of Time (1995),Documentary,75,2.9356586933135986
38,It Takes Two (1995),Comedy,75,3.5027644634246826
40,"Cry, the Beloved Country (1995)",Drama,75,3.9903957843780518
42,Dead Presidents (1995),Action|Crime|Drama,75,3.033177137374878
43,Restoration (1995),Drama,75,3.477998971939087
44,Mortal Kombat (1995),Action|Adventure,75,3.0068483352661133
45,To Die For (1995),Comedy|Drama,75,3.6843245029449463
46,How to Make an American Quilt (1995),Drama|Romance,75,3.1460092067718506
48,Pocahontas (1995),Animation|Children's|Musical|Romance,75,3.292773485183716
49,When Night Is Falling (1995),Drama|Romance,75,3.6539530754089355
53,Lamerica (1994),Drama,74,3.84696364402771
54,"Big Green, The (1995)",Children's|Comedy,75,2.8936784267425537
55,Georgia (1995),Drama,75,3.1818482875823975
56,Kids of the Round Table (1995),Adventure|Children's|Fantasy,75,3.1872622966766357
57,Home for the Holidays (1995),Drama,75,3.599372148513794
58,"Postino, Il (The Postman) (1994)",Drama|Romance,74,3.9922537803649902
