movie_id,title,genres,year,model_ratings
3,Grumpier Old Men (1995),Comedy|Romance,75,3.207324266433716
4,Waiting to Exhale (1995),Comedy|Drama,75,3.3114707469940186
5,Father of the Bride Part II (1995),Comedy,75,3.019940137863159
6,Heat (1995),Action|Crime|Thriller,75,3.99532151222229
7,Sabrina (1995),Comedy|Romance,75,3.579125165939331
8,Tom and Huck (1995),Adventure|Children's,75,3.060805559158325
9,Sudden Death (1995),Action,75,2.904228925704956
10,GoldenEye (1995),Action|Adventure|Thriller,75,3.6022751331329346
11,"American President, The (1995)",Comedy|Drama|Romance,75,3.688328981399536
12,Dracula: Dead and Loving It (1995),Comedy|Horror,75,2.827206611633301
14,Nixon (1995),Drama,75,3.4789984226226807
15,Cutthroat Island (1995),Action|Adventure|Romance,75,3.0091183185577393
16,Casino (1995),Drama|Thriller,75,3.7317161560058594
17,Sense and Sensibility (1995),Drama|Romance,75,4.003817558288574
18,Four Rooms (1995),Thriller,75,3.406261920928955
19,Ace Ventura: When Nature Calls (1995),Comedy,75,2.5708301067352295
20,Money Train (1995),Action,75,2.8476860523223877
21,Get Shorty (1995),Action|Comedy|Drama,75,3.4302868843078613
22,Copycat (1995),Crime|Drama|Thriller,75,3.395195484161377
23,Assassins (1995),Thriller,75,2.73933482170105
24,Powder (1995),Drama|Sci-Fi,75,3.137857437133789
25,Leaving Las Vegas (1995),Drama|Romance,75,3.6119515895843506
26,Othello (1995),Drama,75,3.560310125350952
27,Now and Then (1995),Drama,75,3.203267812728882
28,Persuasion (1995),Romance,75,4.03257417678833
29,"City of Lost Children, The (1995)",Adventure|Sci-Fi,75,3.9346301555633545
30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Drama,75,3.7572524547576904
31,Dangerous Minds (1995),Drama,75,3.1479156017303467
32,Twelve Monkeys (1995),Drama|Sci-Fi,75,4.072131633758545
33,Wings of Courage (1995),Adventure|Romance,75,3.50848126411438
35,Carrington (1995),Drama|Romance,75,3.4738528728485107
36,Dead Man Walking (1995),Drama,75,3.884709358215332
37,Across the Sea of Time (1995),Documentary,75,2.9630091190338135
38,It Takes Two (1995),Comedy,75,3.2898762226104736
39,Clueless (1995),Comedy|Romance,75,3.643144369125366
40,"Cry, the Beloved Country (1995)",Drama,75,4.0011491775512695
41,Richard III (1995),Drama|War,75,3.949436664581299
42,Dead Presidents (1995),Action|Crime|Drama,75,3.0430009365081787
43,Restoration (1995),Drama,75,3.60690975189209
44,Mortal Kombat (1995),Action|Adventure,75,3.125560760498047
45,To Die For (1995),Comedy|Drama,75,3.5588762760162354
46,How to Make an American Quilt (1995),Drama|Romance,75,3.0578901767730713
47,Seven (Se7en) (1995),Crime|Thriller,75,4.01133918762207
49,When Night Is Falling (1995),Drama|Romance,75,3.753931760787964
50,"Usual Suspects, The (1995)",Crime|Thriller,75,4.44542121887207
52,Mighty Aphrodite (1995),Comedy,75,3.6027708053588867
53,Lamerica (1994),Drama,74,3.9068996906280518
54,"Big Green, The (1995)",Children's|Comedy,75,2.9811527729034424
55,Georgia (1995),Drama,75,3.0817205905914307
56,Kids of the Round Table (1995),Adventure|Children's|Fantasy,75,3.2655704021453857
57,Home for the Holidays (1995),Drama,75,3.6478207111358643
58,"Postino, Il (The Postman) (1994)",Drama|Romance,74,4.050969123840332
59,"Confessional, The (Le Confessionnal) (1995)",Drama|Mystery,75,3.26485276222229
61,Eye for an Eye (1996),Drama|Thriller,76,2.977592945098877
62,Mr. Holland's Opus (1995),Drama,75,3.2850263118743896
63,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),Comedy,76,2.9676764011383057
64,Two if by Sea (1996),Comedy|Romance,76,2.757885694503784
65,Bio-Dome (1996),Comedy,76,2.6692960262298584
66,Lawnmower Man 2: Beyond Cyberspace (1996),Sci-Fi|Thriller,76,2.498546600341797
67,Two Bits (1995),Drama,75,3.6209208965301514
68,French Twist (Gazon maudit) (1995),Comedy|Romance,75,3.3488357067108154
69,Friday (1995),Comedy,75,3.9687612056732178
70,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,76,3.2533504962921143
71,Fair Game (1995),Action,75,2.611560583114624
72,Kicking and Screaming (1995),Comedy|Drama,75,3.2513692378997803
74,Bed of Roses (1996),Drama|Romance,76,3.1465818881988525
75,Big Bully (1996),Comedy|Drama,76,3.4038147926330566
76,Screamers (1995),Sci-Fi|Thriller,75,3.0767135620117188
77,Nico Icon (1995),Documentary,75,3.713341236114502
78,"Crossing Guard, The (1995)",Drama,75,3.593522071838379
79,"Juror, The (1996)",Drama|Thriller,76,2.8024861812591553
80,"White Balloon, The (Badkonake Sefid ) (1995)",Drama,75,3.8196628093719482
81,Things to Do in Denver when You're Dead (1995),Crime|Drama|Romance,75,3.3892972469329834
82,Antonia's Line (Antonia) (1995),Drama,75,3.8752737045288086
83,Once Upon a Time... When We Were Colored (1995),Drama,75,3.5092790126800537
84,Last Summer in the Hamptons (1995),Comedy|Drama,75,3.381802797317505
85,Angels and Insects (1995),Drama|Romance,75,3.0744025707244873
86,White Squall (1996),Adventure|Drama,76,3.540127992630005
87,Dunston Checks In (1996),Children's|Comedy,76,2.908860921859741
88,Black Sheep (1996),Comedy,76,3.2584283351898193
89,Nick of Time (1995),Action|Thriller,75,3.4715230464935303
90,"Journey of August King, The (1995)",Drama,75,3.8159399032592773
92,Mary Reilly (1996),Drama|Thriller,76,3.0429980754852295
93,Vampire in Brooklyn (1995),Comedy|Romance,75,2.6538686752319336
94,Beautiful Girls (1996),Drama,76,3.626004934310913
95,Broken Arrow (1996),Action|Thriller,76,3.163559675216675
96,In the Bleak Midwinter (1995),Comedy,75,3.7396116256713867
97,"Hate (Haine, La) (1995)",Drama,75,3.8981659412384033
98,Shopping (1994),Action|Thriller,74,3.395843267440796
99,Heidi Fleiss: Hollywood Madam (1995),Documentary,75,3.582186460494995
100,City Hall (1996),Drama|Thriller,76,3.0466556549072266
101,Bottle Rocket (1996),Comedy,76,4.190414905548096
102,Mr. Wrong (1996),Comedy,76,2.7348811626434326
103,Unforgettable (1996),Thriller,76,3.5246870517730713
104,Happy Gilmore (1996),Comedy,76,3.5057997703552246
105,"Bridges of Madison County, The (1995)",Drama|Romance,75,3.6298160552978516
106,Nobody Loves Me (Keiner liebt mich) (1994),Comedy|Drama,74,3.5233514308929443
108,Catwalk (1995),Documentary,75,3.3442881107330322
110,Braveheart (1995),Action|Drama|War,75,4.313251972198486
111,Taxi Driver (1976),Drama|Thriller,56,3.8669471740722656
112,Rumble in the Bronx (1995),Action|Adventure|Crime,75,3.8064823150634766
113,Before and After (1996),Drama|Mystery,76,3.3226826190948486
114,Margaret's Museum (1995),Drama,75,3.1718626022338867
116,Anne Frank Remembered (1995),Documentary,75,3.9361302852630615
117,"Young Poisoner's Handbook, The (1995)",Crime,75,3.90346097946167
118,If Lucy Fell (1996),Comedy|Romance,76,3.319863796234131
119,"Steal Big, Steal Little (1995)",Comedy,75,2.9825165271759033
120,Race the Sun (1996),Drama,76,3.9012081623077393
121,"Boys of St. Vincent, The (1993)",Drama,73,3.9070258140563965
122,Boomerang (1992),Comedy|Romance,72,2.8757400512695312
123,Chungking Express (1994),Drama|Mystery|Romance,74,4.102494716644287
124,"Star Maker, The (Uomo delle stelle, L') (1995)",Drama,75,2.8807666301727295
125,Flirting With Disaster (1996),Comedy,76,3.6210711002349854
126,"NeverEnding Story III, The (1994)",Adventure|Children's|Fantasy,74,2.5432093143463135
127,"Silence of the Palace, The (Saimt el Qusur) (1994)",Drama,74,4.113329887390137
128,Jupiter's Wife (1994),Documentary,74,4.009765625
129,Pie in the Sky (1995),Comedy|Romance,75,2.777421712875366
130,Angela (1995),Drama,75,2.866502523422241
131,Frankie Starlight (1995),Drama|Romance,75,3.4500725269317627
132,Jade (1995),Thriller,75,2.796813726425171
133,Nueba Yol (1995),Comedy|Drama,75,3.2333927154541016
134,Sonic Outlaws (1995),Documentary,75,4.004026412963867
135,Down Periscope (1996),Comedy,76,3.2968201637268066
