movie_id,title,genres,year,model_ratings
1,Toy Story (1995),Animation|Children's|Comedy,75,3.743643045425415
2,Jumanji (1995),Adventure|Children's|Fantasy,75,2.92113995552063
3,Grumpier Old Men (1995),Comedy|Romance,75,2.7318062782287598
4,Waiting to Exhale (1995),Comedy|Drama,75,3.070863723754883
5,Father of the Bride Part II (1995),Comedy,75,2.793765068054199
6,Heat (1995),Action|Crime|Thriller,75,3.470003128051758
7,Sabrina (1995),Comedy|Romance,75,3.1091256141662598
8,Tom and Huck (1995),Adventure|Children's,75,2.8358206748962402
9,Sudden Death (1995),Action,75,2.4753353595733643
10,GoldenEye (1995),Action|Adventure|Thriller,75,3.326230049133301
11,"American President, The (1995)",Comedy|Drama|Romance,75,3.3856279850006104
12,Dracula: Dead and Loving It (1995),Comedy|Horror,75,2.49837327003479
13,Balto (1995),Animation|Children's,75,2.8693835735321045
14,Nixon (1995),Drama,75,3.1312289237976074
15,Cutthroat Island (1995),Action|Adventure|Romance,75,2.591183662414551
16,Casino (1995),Drama|Thriller,75,3.513659715652466
18,Four Rooms (1995),Thriller,75,2.880389928817749
19,Ace Ventura: When Nature Calls (1995),Comedy,75,2.3578526973724365
20,Money Train (1995),Action,75,2.4238810539245605
21,Get Shorty (1995),Action|Comedy|Drama,75,3.2208330631256104
22,Copycat (1995),Crime|Drama|Thriller,75,2.927107334136963
23,Assassins (1995),Thriller,75,2.5711193084716797
24,Powder (1995),Drama|Sci-Fi,75,2.937819719314575
25,Leaving Las Vegas (1995),Drama|Romance,75,3.341041326522827
26,Othello (1995),Drama,75,3.367579698562622
27,Now and Then (1995),Drama,75,2.699488401412964
28,Persuasion (1995),Romance,75,3.713449716567993
29,"City of Lost Children, The (1995)",Adventure|Sci-Fi,75,3.6044747829437256
30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Drama,75,3.3163063526153564
31,Dangerous Minds (1995),Drama,75,2.7314226627349854
32,Twelve Monkeys (1995),Drama|Sci-Fi,75,3.6758129596710205
33,Wings of Courage (1995),Adventure|Romance,75,3.233327627182007
35,Carrington (1995),Drama|Romance,75,3.286712408065796
37,Across the Sea of Time (1995),Documentary,75,2.7692739963531494
38,It Takes Two (1995),Comedy,75,2.959599256515503
39,Clueless (1995),Comedy|Romance,75,3.397880792617798
40,"Cry, the Beloved Country (1995)",Drama,75,3.6607511043548584
41,Richard III (1995),Drama|War,75,3.572007894515991
42,Dead Presidents (1995),Action|Crime|Drama,75,2.989659547805786
43,Restoration (1995),Drama,75,3.2554523944854736
44,Mortal Kombat (1995),Action|Adventure,75,2.6435141563415527
45,To Die For (1995),Comedy|Drama,75,3.4475619792938232
46,How to Make an American Quilt (1995),Drama|Romance,75,2.618394613265991
47,Seven (Se7en) (1995),Crime|Thriller,75,3.6994235515594482
48,Pocahontas (1995),Animation|Children's|Musical|Romance,75,2.483487367630005
49,When Night Is Falling (1995),Drama|Romance,75,3.4713239669799805
50,"Usual Suspects, The (1995)",Crime|Thriller,75,3.986487865447998
52,Mighty Aphrodite (1995),Comedy,75,3.3643171787261963
53,Lamerica (1994),Drama,74,3.4790542125701904
54,"Big Green, The (1995)",Children's|Comedy,75,2.7054026126861572
55,Georgia (1995),Drama,75,2.7875709533691406
56,Kids of the Round Table (1995),Adventure|Children's|Fantasy,75,2.7595736980438232
57,Home for the Holidays (1995),Drama,75,3.2450621128082275
59,"Confessional, The (Le Confessionnal) (1995)",Drama|Mystery,75,2.966330051422119
60,"Indian in the Cupboard, The (1995)",Adventure|Children's|Fantasy,75,2.56620454788208
61,Eye for an Eye (1996),Drama|Thriller,76,2.563703775405884
62,Mr. Holland's Opus (1995),Drama,75,3.2947261333465576
63,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),Comedy,76,2.588627576828003
64,Two if by Sea (1996),Comedy|Romance,76,2.703608274459839
65,Bio-Dome (1996),Comedy,76,2.2213337421417236
66,Lawnmower Man 2: Beyond Cyberspace (1996),Sci-Fi|Thriller,76,2.2071619033813477
67,Two Bits (1995),Drama,75,3.2463905811309814
68,French Twist (Gazon maudit) (1995),Comedy|Romance,75,3.2896177768707275
69,Friday (1995),Comedy,75,3.5114047527313232
70,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,76,2.977198600769043
71,Fair Game (1995),Action,75,2.1459951400756836
72,Kicking and Screaming (1995),Comedy|Drama,75,3.138352632522583
73,"Misérables, Les (1995)",Drama|Musical,75,3.3008077144622803
74,Bed of Roses (1996),Drama|Romance,76,2.8471453189849854
75,Big Bully (1996),Comedy|Drama,76,3.2787179946899414
76,Screamers (1995),Sci-Fi|Thriller,75,2.6801164150238037
77,Nico Icon (1995),Documentary,75,3.4839906692504883
78,"Crossing Guard, The (1995)",Drama,75,3.159283399581909
79,"Juror, The (1996)",Drama|Thriller,76,2.5718095302581787
80,"White Balloon, The (Badkonake Sefid ) (1995)",Drama,75,3.5877909660339355
81,Things to Do in Denver when You're Dead (1995),Crime|Drama|Romance,75,3.0674288272857666
82,Antonia's Line (Antonia) (1995),Drama,75,3.5263936519622803
83,Once Upon a Time... When We Were Colored (1995),Drama,75,3.1681807041168213
84,Last Summer in the Hamptons (1995),Comedy|Drama,75,3.074523687362671
85,Angels and Insects (1995),Drama|Romance,75,2.894131660461426
86,White Squall (1996),Adventure|Drama,76,2.961120367050171
87,Dunston Checks In (1996),Children's|Comedy,76,2.4251034259796143
88,Black Sheep (1996),Comedy,76,2.8864619731903076
89,Nick of Time (1995),Action|Thriller,75,3.092803716659546
90,"Journey of August King, The (1995)",Drama,75,3.411365032196045
92,Mary Reilly (1996),Drama|Thriller,76,2.43749737739563
93,Vampire in Brooklyn (1995),Comedy|Romance,75,2.4122562408447266
94,Beautiful Girls (1996),Drama,76,3.3337604999542236
95,Broken Arrow (1996),Action|Thriller,76,2.719700574874878
96,In the Bleak Midwinter (1995),Comedy,75,3.351973533630371
97,"Hate (Haine, La) (1995)",Drama,75,3.573065996170044
98,Shopping (1994),Action|Thriller,74,3.1593568325042725
99,Heidi Fleiss: Hollywood Madam (1995),Documentary,75,3.1625401973724365
100,City Hall (1996),Drama|Thriller,76,2.6000587940216064
101,Bottle Rocket (1996),Comedy,76,3.8110578060150146
102,Mr. Wrong (1996),Comedy,76,2.2024309635162354
103,Unforgettable (1996),Thriller,76,3.10607647895813
104,Happy Gilmore (1996),Comedy,76,3.2508556842803955
105,"Bridges of Madison County, The (1995)",Drama|Romance,75,3.0989482402801514
106,Nobody Loves Me (Keiner liebt mich) (1994),Comedy|Drama,74,2.9552395343780518
107,Muppet Treasure Island (1996),Adventure|Children's|Comedy|Musical,76,2.821634531021118
108,Catwalk (1995),Documentary,75,3.2160799503326416
110,Braveheart (1995),Action|Drama|War,75,3.8845388889312744
111,Taxi Driver (1976),Drama|Thriller,56,3.843416690826416
112,Rumble in the Bronx (1995),Action|Adventure|Crime,75,3.398709535598755
113,Before and After (1996),Drama|Mystery,76,3.0865161418914795
114,Margaret's Museum (1995),Drama,75,3.0405497550964355
116,Anne Frank Remembered (1995),Documentary,75,3.8437540531158447
117,"Young Poisoner's Handbook, The (1995)",Crime,75,3.6644318103790283
118,If Lucy Fell (1996),Comedy|Romance,76,3.1985771656036377
119,"Steal Big, Steal Little (1995)",Comedy,75,2.71968150138855
120,Race the Sun (1996),Drama,76,3.719449043273926
121,"Boys of St. Vincent, The (1993)",Drama,73,3.633282423019409
122,Boomerang (1992),Comedy|Romance,72,2.639190912246704
123,Chungking Express (1994),Drama|Mystery|Romance,74,3.5958526134490967
124,"Star Maker, The (Uomo delle stelle, L') (1995)",Drama,75,2.8516809940338135
125,Flirting With Disaster (1996),Comedy,76,3.319636583328247
126,"NeverEnding Story III, The (1994)",Adventure|Children's|Fantasy,74,2.2634057998657227
127,"Silence of the Palace, The (Saimt el Qusur) (1994)",Drama,74,3.846177816390991
128,Jupiter's Wife (1994),Documentary,74,3.6748995780944824
129,Pie in the Sky (1995),Comedy|Romance,75,2.6506640911102295
130,Angela (1995),Drama,75,2.564406633377075
131,Frankie Starlight (1995),Drama|Romance,75,3.072971820831299
132,Jade (1995),Thriller,75,2.5960657596588135
133,Nueba Yol (1995),Comedy|Drama,75,2.929821252822876
134,Sonic Outlaws (1995),Documentary,75,3.575028657913208
135,Down Periscope (1996),Comedy,76,2.8328793048858643
